Test Function,Algorithm,Trial,Best Score,Time (s)
Rastrigin,Hill Climbing,16,87.55592730953022,0.09324836730957031
Rastrigin,Hill Climbing,17,79.5961471693798,0.09371161460876465
Rastrigin,Hill Climbing,18,76.61147374067764,0.09469938278198242
Rastrigin,Hill Climbing,19,84.57093311288824,0.09363675117492676
Rastrigin,Hill Climbing,20,108.44987967653822,7.399872303009033
Rastrigin,Hill Climbing,21,109.44481843867055,0.09564900398254395
Rastrigin,Hill Climbing,22,119.39429291623335,0.09694504737854004
Rastrigin,Hill Climbing,23,100.490314029005,0.0957481861114502
Rastrigin,Hill Climbing,24,54.72258680750299,0.0916438102722168
Rastrigin,Hill Climbing,25,85.56595282621586,0.09400320053100586
Rastrigin,Hill Climbing,26,71.6367035006229,0.09316396713256836
Rastrigin,Hill Climbing,27,82.58115715142331,0.09633207321166992
Rastrigin,Hill Climbing,28,105.46478356332271,0.09421563148498535
Rastrigin,Hill Climbing,29,105.46504805566265,0.09543466567993164
Rastrigin,Hill Climbing,30,106.45979896714617,0.09382009506225586
Rastrigin,Simulated Annealing,1,75.78581622431865,0.0032317638397216797
Rastrigin,Simulated Annealing,2,84.28824354618874,0.0053136348724365234
Rastrigin,Simulated Annealing,3,99.66232837461874,0.00474238395690918
Rastrigin,Simulated Annealing,4,73.05785463323973,0.0051670074462890625
Rastrigin,Simulated Annealing,5,98.15934510788944,0.005415916442871094
Rastrigin,Simulated Annealing,6,90.79856977129666,0.0033791065216064453
Rastrigin,Simulated Annealing,7,117.41232307238292,0.001527547836303711
Rastrigin,Simulated Annealing,8,136.7850050647536,0.0015666484832763672
Rastrigin,Simulated Annealing,9,77.220669519832,0.0015573501586914062
Rastrigin,Simulated Annealing,10,90.98214933206803,0.002112150192260742
Rastrigin,Simulated Annealing,11,79.88972864674564,0.0016753673553466797
Rastrigin,Simulated Annealing,12,92.0285660527891,0.00154876708984375
Rastrigin,Simulated Annealing,13,77.37872055037123,0.0018117427825927734
Rastrigin,Simulated Annealing,14,67.21465867811621,0.0016849040985107422
Rastrigin,Simulated Annealing,15,84.09766712940397,0.001583099365234375
Rastrigin,Simulated Annealing,16,82.09000460601146,0.0015599727630615234
Rastrigin,Simulated Annealing,17,82.59254233575308,0.001493215560913086
Rastrigin,Simulated Annealing,18,88.81949685995153,0.0015249252319335938
Rastrigin,Simulated Annealing,19,68.688514123326,0.0016169548034667969
Rastrigin,Simulated Annealing,20,84.03187790914437,0.001493215560913086
Rastrigin,Simulated Annealing,21,105.13613978112662,0.0014996528625488281
Rastrigin,Simulated Annealing,22,87.22854069610099,0.0015170574188232422
Rastrigin,Simulated Annealing,23,77.77018628185428,0.0014908313751220703
Rastrigin,Simulated Annealing,24,80.99468598432176,0.0015804767608642578
Rastrigin,Simulated Annealing,25,89.85059440720285,0.0015382766723632812
Rastrigin,Simulated Annealing,26,92.18105909921248,0.0015151500701904297
Rastrigin,Simulated Annealing,27,99.41711013906234,0.0014934539794921875
Rastrigin,Simulated Annealing,28,107.77648084876824,0.0017616748809814453
Rastrigin,Simulated Annealing,29,125.59790504748067,0.0015239715576171875
Rastrigin,Simulated Annealing,30,111.30223960492515,0.0015096664428710938
Rastrigin,Genetic Algorithm,1,8.193084939062103,0.06250667572021484
Rastrigin,Genetic Algorithm,2,5.424795607175838,0.06574273109436035
Rastrigin,Genetic Algorithm,3,8.977757303496702,0.06394314765930176
Rastrigin,Genetic Algorithm,4,3.815753377980613,0.06271719932556152
Rastrigin,Genetic Algorithm,5,8.11263395409324,0.06334972381591797
Rastrigin,Genetic Algorithm,6,9.456696660758539,0.06433510780334473
Rastrigin,Genetic Algorithm,7,8.29259157365334,0.0633082389831543
Rastrigin,Genetic Algorithm,8,2.9063737840482844,0.06561946868896484
Rastrigin,Genetic Algorithm,9,13.967312232301225,0.0631721019744873
Rastrigin,Genetic Algorithm,10,8.973596419495252,0.06316375732421875
Rastrigin,Genetic Algorithm,11,2.170491095575926,0.0627133846282959
Rastrigin,Genetic Algorithm,12,5.4824377900879,0.0643150806427002
Rastrigin,Genetic Algorithm,13,4.237776780919589,0.06515765190124512
Rastrigin,Genetic Algorithm,14,7.145975630216952,0.0633857250213623
Rastrigin,Genetic Algorithm,15,4.36373616101875,0.06491923332214355
Rastrigin,Genetic Algorithm,16,5.296353810649947,0.06099271774291992
Rastrigin,Genetic Algorithm,17,10.12277885445944,0.0633695125579834
Rastrigin,Genetic Algorithm,18,12.112148093681071,0.0688939094543457
Rastrigin,Genetic Algorithm,19,11.757867998066061,0.06564021110534668
Rastrigin,Genetic Algorithm,20,5.284394684792375,0.06357097625732422
Rastrigin,Genetic Algorithm,21,5.096743556766697,0.06477022171020508
Rastrigin,Genetic Algorithm,22,7.602351696877264,0.06549215316772461
Rastrigin,Genetic Algorithm,23,2.8710285675890646,0.06658315658569336
Rastrigin,Genetic Algorithm,24,6.2186663463986065,0.06360745429992676
Rastrigin,Genetic Algorithm,25,5.872178277119588,0.06316018104553223
Rastrigin,Genetic Algorithm,26,7.098754480633801,0.06322908401489258
Rastrigin,Genetic Algorithm,27,5.3352260722892595,0.06484389305114746
Rastrigin,Genetic Algorithm,28,7.207255971508232,0.06373906135559082
Rastrigin,Genetic Algorithm,29,8.916026718231947,0.06334471702575684
Rastrigin,Genetic Algorithm,30,1.9313440500993977,0.06473469734191895
